url,address,name,online_order,book_table,rate,votes,phone,location,rest_type,dish_liked,cuisines,approx_cost(for two people),listed_in(type),listed_in(city)
https://www.zomato.com/bangalore/zee5-loft-koramangala-6th-block-bangalore?context=eyJzZSI6eyJlIjpbIjE4ODQ4NjgyIiwiMTg4NjU4ODUiLCIxODQzOTYyMyIsIjE4NzQ4Njg2IiwxODcyODIwMywiMTg3MDc1ODQiLCIxODY5NTcxNCIsIjE4ODAwMzczIiwiMTg0Mzk2NjIiLCIxODg5NjY3MiIsIjE4NjE4ODczIiwiMTg1MzUwMTUiLCIxODc5MTA5OSIsIjE4NDI2MzczIiwiMTg4ODUzNDIiLCIxODYwMjgxOSIsIjE4NTY1ODg5IiwiMTg1NzA0OTAiLCIxODU1NDU0OCIsIjU4MTAxIiwiMTg2MzI3MTciLCIxODU5MDMwNiJdLCJ0IjoiRGVsaXZlcnkgUmVzdGF1cmFudHMgaW4gQlRNIn19,"436, 18th Main, 80 Feet Road, Koramangala 6th Block, Bangalore",Zee5 Loft,Yes,No,4.4/5,351,080 49653381,Koramangala 6th Block,Cafe,"Tomato Soup, Salad, Pizza, Brownie Shake, Chicken Bbq Wings, Fries, Pasta","Cafe, North Indian, Pizza, Sandwich, Salad",500,Delivery,BTM
https://www.zomato.com/bangalore/dwaraka-krishna-btm-bangalore?context=eyJzZSI6eyJlIjpbIjE4ODY1ODg1IiwiMTg0Mzk2MjMiLCIxODc0ODY4NiIsIjE4NzI4MjAzIiwxODcwNzU4NCwiMTg2OTU3MTQiLCIxODgwMDM3MyIsIjE4NDM5NjYyIiwiMTg4OTY2NzIiLCIxODYxODg3MyIsIjE4NTM1MDE1IiwiMTg3OTEwOTkiLCIxODQyNjM3MyIsIjE4ODg1MzQyIiwiMTg2MDI4MTkiLCIxODU2NTg4OSIsIjE4NTcwNDkwIiwiMTg1NTQ1NDgiLCI1ODEwMSIsIjE4NjMyNzE3IiwiMTg1OTAzMDYiXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIEJUTSJ9fQ==,"16th Main Road, 1st Stage, 1st Phase, BTM, Bangalore",Dwaraka Krishna,Yes,No,3.7/5,327,"+91 9538833223
+91 9742044034",BTM,"Takeaway, Delivery","Biryani, Shahi Paneer","North Indian, Biryani, Chinese",500,Delivery,BTM
https://www.zomato.com/bangalore/refresh-juice-junction-koramangala-1st-block?context=eyJzZSI6eyJlIjpbIjE4ODk2NjcyIiwiMTg2MTg4NzMiLCIxODUzNTAxNSIsIjE4NzkxMDk5IiwxODQyNjM3MywiMTg4ODUzNDIiLCIxODYwMjgxOSIsIjE4NTY1ODg5IiwiMTg1NzA0OTAiLCIxODU1NDU0OCIsIjU4MTAxIiwiMTg2MzI3MTciLCIxODU5MDMwNiIsIjE4NTg2NDE3IiwiMTg5MjI3NDciXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIEJUTSJ9fQ==,"4, 1st Main, Koramangala 1st Block, Bangalore",ReFresh Juice Junction,Yes,No,4.1/5,57,+91 9738510375,Koramangala 1st Block,"Beverage Shop, Quick Bites","Pasta, Burgers, Sandwiches","Juices, Fast Food",200,Delivery,BTM
https://www.zomato.com/bangalore/occasions-koramangala-4th-block?context=eyJzZSI6eyJlIjpbIjE4ODg1MzQyIiwiMTg2MDI4MTkiLCIxODU2NTg4OSIsIjE4NTcwNDkwIiwxODU1NDU0OCwiNTgxMDEiLCIxODYzMjcxNyIsIjE4NTkwMzA2IiwiMTg1ODY0MTciLCIxODkyMjc0NyIsIjE4NjUwNzExIiwiMTg2NDI1OTEiLCI1NzEwMyIsIjE4NTQ1ODQwIiwiMTg1NTE5NDIiLCIxODY1NTcyNCIsIjE4MzU5ODk2IiwiMTgzNjc3MjEiLCIxODY4ODA3MyIsIjU1MzczIiwiMTg1MzE3MjciLCIxODcyOTU2NCIsIjE4NTU5NDYzIl0sInQiOiJEZWxpdmVyeSBSZXN0YXVyYW50cyBpbiBCVE0ifX0=,"439, 8th Main Road, Koramangala 4th Block, Bangalore",Occasions,Yes,No,4.3/5,189,"080 48909425
+91 9322728728",Koramangala 4th Block,Bakery,"Cup Cake, Chocolate Truffle, Dutch Truffle, Blueberry Cheesecake","Bakery, Desserts",400,Delivery,BTM
https://www.zomato.com/bangalore/tibetan-kitchen-koramangala-5th-block?context=eyJzZSI6eyJlIjpbIjE4NTQ1ODQwIiwiMTg1NTE5NDIiLCIxODY1NTcyNCIsIjE4MzU5ODk2IiwxODM2NzcyMSwiMTg2ODgwNzMiLCI1NTM3MyIsIjE4NTMxNzI3IiwiMTg3Mjk1NjQiLCIxODU1OTQ2MyIsIjE4NjU0MTA0IiwiMTg4OTMxMTciLCIxODY0MTE1MiIsIjU4NjA3IiwiMTg1NjkxNDciXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIEJUTSJ9fQ==,"52, Industrial Layout, 5th Block, Opposite Jyoti Nivas College Main Gate, Koramangala 5th Block, Bangalore",Tibetan Kitchen,Yes,No,4.3/5,245,080 25524435,Koramangala 5th Block,Quick Bites,"Noodles, Pasta, Tibetan Momos, Clear Soup, Chicken Momo, Tibetan Thukpa, Tea","Tibetan, Chinese, Continental, Momos",600,Delivery,BTM
https://www.zomato.com/bangalore/kairali-btm?context=eyJzZSI6eyJlIjpbIjE4NjU1NzI0IiwiMTgzNTk4OTYiLCIxODM2NzcyMSIsIjE4Njg4MDczIiw1NTM3MywiMTg1MzE3MjciLCIxODcyOTU2NCIsIjE4NTU5NDYzIiwiMTg2NTQxMDQiLCIxODg5MzExNyIsIjE4NjQxMTUyIiwiNTg2MDciLCIxODU2OTE0NyIsIjE4NzkxODc1IiwiMTg2NTIxMDgiLCIxODY2Mzg3MyIsIjU2NjY4IiwiMTg3NzgxNTAiLCIxODg4NDE1MiIsIjE4NTUwNjEzIiwiMTg0MTIxMDYiLCIxODY1MzUwNiIsIjE4NjgyMjg2Il0sInQiOiJEZWxpdmVyeSBSZXN0YXVyYW50cyBpbiBCVE0ifX0=,"11, Near Aiyappa Temple, Madivala, BTM, Bangalore",Kairali,Yes,No,3.9/5,170,+91 9844034033,BTM,Quick Bites,"Beef Fry, Fish Fry, Appam, Masala Prawn, Egg Roast, Chicken Curry, Biryani","Kerala, South Indian, Seafood, Biryani",300,Delivery,BTM
https://www.zomato.com/bangalore/tapri-by-the-corner-koramangala-5th-block?context=eyJzZSI6eyJlIjpbIjE4NzI5NTY0IiwiMTg1NTk0NjMiLCIxODY1NDEwNCIsIjE4ODkzMTE3IiwxODY0MTE1MiwiNTg2MDciLCIxODU2OTE0NyIsIjE4NzkxODc1IiwiMTg2NTIxMDgiLCIxODY2Mzg3MyIsIjU2NjY4IiwiMTg3NzgxNTAiLCIxODg4NDE1MiIsIjE4NTUwNjEzIiwiMTg0MTIxMDYiLCIxODY1MzUwNiIsIjE4NjgyMjg2Il0sInQiOiJEZWxpdmVyeSBSZXN0YXVyYW50cyBpbiBCVE0ifX0=,"70/1, 4th Cross, 17B Main Road, KHB Block, Koramangala 5th Block, Bangalore",Tapri By The Corner,Yes,No,4.1/5,205,+91 7349385173,Koramangala 5th Block,Quick Bites,"Tea, Chole, Khichda, Butter Paneer, Paneer Bhurji, Paratha, Masala Chai",Fast Food,250,Delivery,BTM
https://www.zomato.com/bangalore/anda-ka-funda-btm?context=eyJzZSI6eyJlIjpbIjE4NTY5MTQ3IiwiMTg3OTE4NzUiLCIxODY1MjEwOCIsIjE4NjYzODczIiw1NjY2OCwiMTg3NzgxNTAiLCIxODg4NDE1MiIsIjE4NTUwNjEzIiwiMTg0MTIxMDYiLCIxODY1MzUwNiIsIjE4NjgyMjg2IiwiNTgzNDUiLCI1NTY3MSIsIjE4NzczMTIyIiwiMTg3MjM0NTAiXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIEJUTSJ9fQ==,"Anda Ka Funda, Kavery layout, Near Ayyappa temple, Taverekere main road, Bangalore, 260029",Anda Ka Funda,Yes,No,3.2/5,64,+91 9902666308,BTM,Quick Bites,"Paratha, Rolls, Roti","North Indian, Chinese, Rolls",250,Delivery,BTM
https://www.zomato.com/bangalore/the-mylapore-cafe-hsr?context=eyJzZSI6eyJlIjpbIjU2NjY4IiwiMTg3NzgxNTAiLCIxODg4NDE1MiIsIjE4NTUwNjEzIiwxODQxMjEwNiwiMTg2NTM1MDYiLCIxODY4MjI4NiIsIjU4MzQ1IiwiNTU2NzEiLCIxODc3MzEyMiIsIjE4NzIzNDUwIiwiMTg2MTk0NDkiLCIxODU2NzA3MCIsIjE4Njk1MjgyIiwiMTg4OTQ5ODIiLCIxODU2OTA3MSIsIjE4ODIxNzg5IiwiMTgyMzI2NTgiLCIxODY0NzA5NyIsIjE4ODA3ODM2IiwiMTg4MTI2NDciLCIxODUzNTU3MSJdLCJ0IjoiRGVsaXZlcnkgUmVzdGF1cmFudHMgaW4gQlRNIn19,"The Mylapore Cafe 29, 5th Main Teachers Colony Koramangala Block 1 Bangalore 560034",The Mylapore Cafe,Yes,No,4.1/5,119,080 41472414,HSR,Quick Bites,"Masala Dosa, Pongal, Filter Coffee, Tea, Idli","South Indian, Kerala",200,Delivery,BTM
https://www.zomato.com/bangalore/tetto-koramangala-1st-block?context=eyJzZSI6eyJlIjpbIjE4Nzc4MTUwIiwiMTg4ODQxNTIiLCIxODU1MDYxMyIsIjE4NDEyMTA2IiwxODY1MzUwNiwiMTg2ODIyODYiLCI1ODM0NSIsIjU1NjcxIiwiMTg3NzMxMjIiLCIxODcyMzQ1MCIsIjE4NjE5NDQ5IiwiMTg1NjcwNzAiLCIxODY5NTI4MiIsIjE4ODk0OTgyIiwiMTg1NjkwNzEiLCIxODgyMTc4OSIsIjE4MjMyNjU4IiwiMTg2NDcwOTciLCIxODgwNzgzNiIsIjE4ODEyNjQ3IiwiMTg1MzU1NzEiXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIEJUTSJ9fQ==,"156, 2nd Floor, Jakksandra, Koramangala 1st Block, Bangalore",Tetto,Yes,No,3.7/5,130,"+91 8025634444
+91 8861036118",Koramangala 1st Block,"Casual Dining, Bar","Burgers, Cocktails, Mushroom Nuggets, Draught Beer, Fish Fingers",Continental,"1,200",Delivery,BTM
https://www.zomato.com/bangalore/bite-me-cupcakes-koramangala-4th-block?context=eyJzZSI6eyJlIjpbIjE4NTUwNjEzIiwiMTg0MTIxMDYiLCIxODY1MzUwNiIsIjE4NjgyMjg2Iiw1ODM0NSwiNTU2NzEiLCIxODc3MzEyMiIsIjE4NzIzNDUwIiwiMTg2MTk0NDkiLCIxODU2NzA3MCIsIjE4Njk1MjgyIiwiMTg4OTQ5ODIiLCIxODU2OTA3MSIsIjE4ODIxNzg5IiwiMTgyMzI2NTgiLCIxODY0NzA5NyIsIjE4ODA3ODM2IiwiMTg4MTI2NDciLCIxODUzNTU3MSJdLCJ0IjoiRGVsaXZlcnkgUmVzdGF1cmFudHMgaW4gQlRNIn19,"140/C, 15th Main, Opposite Chinmaya School, Koramangala 4th Block, Bangalore",Bite Me Cupcakes,Yes,No,4.1/5,189,"+91 7259032026
+91 8197810123",Koramangala 4th Block,Dessert Parlor,"Cup Cake, Chocolate Cake",Desserts,300,Delivery,BTM
https://www.zomato.com/bangalore/taaza-mithai-jp-nagar?context=eyJzZSI6eyJlIjpbIjE4NDEyMTA2IiwiMTg2NTM1MDYiLCIxODY4MjI4NiIsIjU4MzQ1Iiw1NTY3MSwiMTg3NzMxMjIiLCIxODcyMzQ1MCIsIjE4NjE5NDQ5IiwiMTg1NjcwNzAiLCIxODY5NTI4MiIsIjE4ODk0OTgyIiwiMTg1NjkwNzEiLCIxODgyMTc4OSIsIjE4MjMyNjU4IiwiMTg2NDcwOTciLCIxODgwNzgzNiIsIjE4ODEyNjQ3IiwiMTg1MzU1NzEiXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIEJUTSJ9fQ==,"954, 24th Cross, 2nd Phase, JP Nagar, Bangalore",Taaza Mithai,Yes,No,3.8/5,47,"080 22977704
+91 9731424222",JP Nagar,Sweet Shop,Samosa,"Mithai, Street Food",100,Delivery,BTM
https://www.zomato.com/bangalore/makers-of-milkshakes-koramangala-5th-block?context=eyJzZSI6eyJlIjpbIjU4MzQ1IiwiNTU2NzEiLCIxODc3MzEyMiIsIjE4NzIzNDUwIiwxODYxOTQ0OSwiMTg1NjcwNzAiLCIxODY5NTI4MiIsIjE4ODk0OTgyIiwiMTg1NjkwNzEiLCIxODgyMTc4OSIsIjE4MjMyNjU4IiwiMTg2NDcwOTciLCIxODgwNzgzNiIsIjE4ODEyNjQ3IiwiMTg1MzU1NzEiXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIEJUTSJ9fQ==,"30, Koramangala 5th Block, Bangalore",Makers of Milkshakes,Yes,No,4.1/5,55,+91 7411568300,Koramangala 5th Block,Beverage Shop,"Vanilla Ice Cream, Chocolate Milkshake",Beverages,400,Delivery,BTM
https://www.zomato.com/bangalore/mirch-hsr-bangalore?context=eyJzZSI6eyJlIjpbIjU1NjcxIiwiMTg3NzMxMjIiLCIxODcyMzQ1MCIsIjE4NjE5NDQ5IiwxODU2NzA3MCwiMTg2OTUyODIiLCIxODg5NDk4MiIsIjE4NTY5MDcxIiwiMTg4MjE3ODkiLCIxODIzMjY1OCIsIjE4NjQ3MDk3IiwiMTg4MDc4MzYiLCIxODgxMjY0NyIsIjE4NTM1NTcxIiwiMTgyNjM0MjkiXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIEJUTSJ9fQ==,"188, 2nd Main, 8th Cross, ITI Layout, Yellukunte Village, HSR, Bangalore",Mirch,Yes,No,3.7/5,94,080 49652868,HSR,Quick Bites,"Paneer Biryani, Naan","North Indian, Biryani",400,Delivery,BTM
https://www.zomato.com/bangalore/pappu-chaiwalla-btm?context=eyJzZSI6eyJlIjpbIjE4NjE5NDQ5IiwiMTg1NjcwNzAiLCIxODY5NTI4MiIsIjE4ODk0OTgyIiwxODU2OTA3MSwiMTg4MjE3ODkiLCIxODIzMjY1OCIsIjE4NjQ3MDk3IiwiMTg4MDc4MzYiLCIxODgxMjY0NyIsIjE4NTM1NTcxIiwiMTgyNjM0MjkiLCIxODU3MDg4MCIsIjE4NzI3MzkyIiwiMTg4ODY2MjkiXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIEJUTSJ9fQ==,"36, 20th Main, 1st Stage, BTM, Bangalore",Pappu Chaiwalla,Yes,No,3.1/5,89,080 49721444,BTM,Quick Bites,"Ginger Chai, Ginger Tea, Pakoda, Paratha, Maggi, Pav Bhaji, Sulemani Chai","North Indian, Momos, Rolls, Fast Food",350,Delivery,BTM
https://www.zomato.com/bangalore/el-salver-btm-bangalore?context=eyJzZSI6eyJlIjpbIjE4NTY5MDcxIiwiMTg4MjE3ODkiLCIxODIzMjY1OCIsIjE4NjQ3MDk3IiwxODgwNzgzNiwiMTg4MTI2NDciLCIxODUzNTU3MSIsIjE4MjYzNDI5IiwiMTg1NzA4ODAiLCIxODcyNzM5MiIsIjE4ODg2NjI5IiwiMTg2ODkxNzAiLCIxODg3NDMwMyIsIjE4Mzg1NDQzIiwiMTg4MTExMTQiLCIxODg4NjEzOSIsIjE4MzY2NjgwIiwiMTg0NzY0NzciLCIxODgyMjU5NyIsIjE4ODk1NTA0IiwiMTg2MTU3OTMiLCIxODc2MjUxMSJdLCJ0IjoiRGVsaXZlcnkgUmVzdGF1cmFudHMgaW4gQlRNIn19,"18, Shreenidhi Arcade, Maruthi Nagar Main Road, Madiwala, BTM, Bangalore",El Salver,Yes,Yes,3.9/5,74,+91 9916802277,BTM,Casual Dining,Fish Curry,"Biryani, Chinese, Continental, North Indian, Kerala, South Indian",700,Delivery,BTM
https://www.zomato.com/bangalore/gkt-biryani-world-hsr-bangalore?context=eyJzZSI6eyJlIjpbIjE4MjMyNjU4IiwiMTg2NDcwOTciLCIxODgwNzgzNiIsIjE4ODEyNjQ3IiwxODUzNTU3MSwiMTgyNjM0MjkiLCIxODU3MDg4MCIsIjE4NzI3MzkyIiwiMTg4ODY2MjkiLCIxODY4OTE3MCIsIjE4ODc0MzAzIiwiMTgzODU0NDMiLCIxODgxMTExNCIsIjE4ODg2MTM5IiwiMTgzNjY2ODAiLCIxODQ3NjQ3NyIsIjE4ODIyNTk3IiwiMTg4OTU1MDQiLCIxODYxNTc5MyIsIjE4NzYyNTExIl0sInQiOiJEZWxpdmVyeSBSZXN0YXVyYW50cyBpbiBCVE0ifX0=,"154, Blue Moon Login, 9th Main Road, Sector 6, HSR, Bangalore",GKT Biryani World,Yes,No,3.7/5,83,"+91 9611333704
+91 8884939137",HSR,Quick Bites,"Pizza, Chicken Biryani","Biryani, Italian, BBQ",350,Delivery,BTM
https://www.zomato.com/bangalore/beer-adda-koramangala-5th-block-bangalore?context=eyJzZSI6eyJlIjpbIjE4ODA3ODM2IiwiMTg4MTI2NDciLCIxODUzNTU3MSIsIjE4MjYzNDI5IiwxODU3MDg4MCwiMTg3MjczOTIiLCIxODg4NjYyOSIsIjE4Njg5MTcwIiwiMTg4NzQzMDMiLCIxODM4NTQ0MyIsIjE4ODExMTE0IiwiMTg4ODYxMzkiLCIxODM2NjY4MCIsIjE4NDc2NDc3IiwiMTg4MjI1OTciLCIxODg5NTUwNCIsIjE4NjE1NzkzIiwiMTg3NjI1MTEiXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIEJUTSJ9fQ==,"132, 17th A Main, Koramangala 5th Block, Bangalore",Beer Adda,Yes,Yes,4.2/5,541,080 45128825,Koramangala 5th Block,"Casual Dining, Pub","Sea Food, Burgers, Onion Rings, Non Veg Thali, Craft Beer, Roti, Pizza","North Indian, Chinese, Pizza","1,000",Delivery,BTM
https://www.zomato.com/bangalore/chowpatty-koramangala-1st-block-bangalore?context=eyJzZSI6eyJlIjpbIjE4MjYzNDI5IiwiMTg1NzA4ODAiLCIxODcyNzM5MiIsIjE4ODg2NjI5IiwxODY4OTE3MCwiMTg4NzQzMDMiLCIxODM4NTQ0MyIsIjE4ODExMTE0IiwiMTg4ODYxMzkiLCIxODM2NjY4MCIsIjE4NDc2NDc3IiwiMTg4MjI1OTciLCIxODg5NTUwNCIsIjE4NjE1NzkzIiwiMTg3NjI1MTEiXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIEJUTSJ9fQ==,"65, 5th Main Road, Teacher's Colony, Jakkasandra, HSR Layout 5th Sector, Koramangala 1st Block, Bangalore",Chowpatty,Yes,No,3.6/5,95,+91 9137367474,Koramangala 1st Block,Quick Bites,"Pav Bhaji, Dabeli, Paratha, Raj Kachori, Vada Pav","North Indian, Fast Food, Street Food",300,Delivery,BTM
https://www.zomato.com/koramangalasocial?context=eyJzZSI6eyJlIjpbIjE4NzI3MzkyIiwiMTg4ODY2MjkiLCIxODY4OTE3MCIsIjE4ODc0MzAzIiwxODM4NTQ0MywiMTg4MTExMTQiLCIxODg4NjEzOSIsIjE4MzY2NjgwIiwiMTg0NzY0NzciLCIxODgyMjU5NyIsIjE4ODk1NTA0IiwiMTg2MTU3OTMiLCIxODc2MjUxMSIsIjE4NjIyODk5IiwiNTk5NDQiXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIEJUTSJ9fQ==,"118, Koramangala Industrial Area, Koramangala 7th Block, Bangalore",Koramangala Social,Yes,No,4.6/5,4650,"080 43723295
080 43723095",Koramangala 7th Block,Lounge,"Manchow Soup, Caramel Custard, Cocktails, Bbq Platter, Pork Ribs, Mocktails, Paratha","American, North Indian, Chinese, Finger Food","1,500",Delivery,BTM
https://www.zomato.com/bangalore/1000-b-c-koramangala-5th-block-bangalore?context=eyJzZSI6eyJlIjpbIjE4ODg2NjI5IiwiMTg2ODkxNzAiLCIxODg3NDMwMyIsIjE4Mzg1NDQzIiwxODgxMTExNCwiMTg4ODYxMzkiLCIxODM2NjY4MCIsIjE4NDc2NDc3IiwiMTg4MjI1OTciLCIxODg5NTUwNCIsIjE4NjE1NzkzIiwiMTg3NjI1MTEiLCIxODYyMjg5OSIsIjU5OTQ0IiwiMTg4MjQ4ODEiXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIEJUTSJ9fQ==,"16, 17th A Main, Koramangala 5th Block, Bangalore",1000 B.C,Yes,No,3.2/5,49,+91 9620946663,Koramangala 5th Block,Quick Bites,"Shawarma, Sandwiches","Arabian, Sandwich, Rolls, Burger",300,Delivery,BTM
https://www.zomato.com/bangalore/min-mini-punjabi-dhaba-koramangala-7th-block?context=eyJzZSI6eyJlIjpbIjE4Mzg1NDQzIiwiMTg4MTExMTQiLCIxODg4NjEzOSIsIjE4MzY2NjgwIiwxODQ3NjQ3NywiMTg4MjI1OTciLCIxODg5NTUwNCIsIjE4NjE1NzkzIiwiMTg3NjI1MTEiLCIxODYyMjg5OSIsIjU5OTQ0IiwiMTg4MjQ4ODEiLCIxODM5MTMyMSIsIjE4NzgxNTE0IiwiMTg3MjE2NDciLCIxODc0MzQ5OSIsIjUzMDgzIiwiMTg2MjQ1MDMiLCIxODEwNzk5NiIsIjE4NjU3NzkzIiwiNTk5OTkiLCIxODcyOTM4NSIsIjE4NjY3NjQ1IiwiMTg3MjI4OTMiXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIEJUTSJ9fQ==,"213, Opposite Bosch Gate, Saibaba Temple Road, 1st Main, Koramangala 7th Block, Bangalore",Min Mini Punjabi Dhaba,Yes,No,3.9/5,85,+91 9243493482,Koramangala 7th Block,Quick Bites,"Dal Makhani, Amritsari Kulcha",North Indian,400,Delivery,BTM
https://www.zomato.com/bangalore/bearfoot-cafe-koramangala-6th-block-bangalore?context=eyJzZSI6eyJlIjpbIjE4NDc2NDc3IiwiMTg4MjI1OTciLCIxODg5NTUwNCIsIjE4NjE1NzkzIiwxODc2MjUxMSwiMTg2MjI4OTkiLCI1OTk0NCIsIjE4ODI0ODgxIiwiMTgzOTEzMjEiLCIxODc4MTUxNCIsIjE4NzIxNjQ3IiwiMTg3NDM0OTkiLCI1MzA4MyIsIjE4NjI0NTAzIiwiMTgxMDc5OTYiLCIxODY1Nzc5MyIsIjU5OTk5IiwiMTg3MjkzODUiLCIxODY2NzY0NSIsIjE4NzIyODkzIl0sInQiOiJEZWxpdmVyeSBSZXN0YXVyYW50cyBpbiBCVE0ifX0=,"465C, 17th G Main, 80 Feet Road, Koramangala 6th Block, Bangalore",Bearfoot Cafe,Yes,No,4.2/5,174,+91 8904044405,Koramangala 6th Block,Cafe,"Cappuccino, Burgers, Fish, Pizza, Coffee, White Sauce Pasta, Fries",Cafe,600,Delivery,BTM
https://www.zomato.com/bangalore/1722-urban-bistro-koramangala-5th-block-bangalore?context=eyJzZSI6eyJlIjpbIjE4ODIyNTk3IiwiMTg4OTU1MDQiLCIxODYxNTc5MyIsIjE4NzYyNTExIiwxODYyMjg5OSwiNTk5NDQiLCIxODgyNDg4MSIsIjE4MzkxMzIxIiwiMTg3ODE1MTQiLCIxODcyMTY0NyIsIjE4NzQzNDk5IiwiNTMwODMiLCIxODYyNDUwMyIsIjE4MTA3OTk2IiwiMTg2NTc3OTMiLCI1OTk5OSIsIjE4NzI5Mzg1IiwiMTg2Njc2NDUiLCIxODcyMjg5MyJdLCJ0IjoiRGVsaXZlcnkgUmVzdGF1cmFudHMgaW4gQlRNIn19,"AJ Inc, 126, Ground Floor, KHB Colony, Koramangala 5th Block, Bangalore",1722 Urban Bistro,Yes,Yes,4.1/5,218,"080 43714030
+91 8151979797",Koramangala 5th Block,Casual Dining,"Burgers, Pasta, Pizza, Biryani, Veg Burger, Chicken Burger, Chicken Lollipop","North Indian, Chinese, Fast Food, Biryani",600,Delivery,BTM
https://www.zomato.com/bangalore/south-tiffins-hsr?context=eyJzZSI6eyJlIjpbIjE4NzYyNTExIiwiMTg2MjI4OTkiLCI1OTk0NCIsIjE4ODI0ODgxIiwxODM5MTMyMSwiMTg3ODE1MTQiLCIxODcyMTY0NyIsIjE4NzQzNDk5IiwiNTMwODMiLCIxODYyNDUwMyIsIjE4MTA3OTk2IiwiMTg2NTc3OTMiLCI1OTk5OSIsIjE4NzI5Mzg1IiwiMTg2Njc2NDUiLCIxODcyMjg5MyJdLCJ0IjoiRGVsaXZlcnkgUmVzdGF1cmFudHMgaW4gQlRNIn19,"351, 5th Main, 4th Avenue, Teachers Colony, HSR, Bangalore",South Tiffins,Yes,No,3.6/5,144,+91 8095500014,HSR,Quick Bites,"Masala Dosa, Vada, Tea, Coffee, Idli",South Indian,150,Delivery,BTM
https://www.zomato.com/bangalore/the-house-of-paratha-koramangala-5th-block-bangalore?context=eyJzZSI6eyJlIjpbIjE4NzQzNDk5IiwiNTMwODMiLCIxODYyNDUwMyIsIjE4MTA3OTk2IiwxODY1Nzc5MywiNTk5OTkiLCIxODcyOTM4NSIsIjE4NjY3NjQ1IiwiMTg3MjI4OTMiLCI1MTAwMiIsIjE4NjczNDIzIiwiMTg0Njg4MzUiLCIxODYwNzMyMCIsIjE4NjI3NjA2IiwiNTk3OTMiLCIxODYxMDI5MSIsIjE4OTM2MDI0IiwiMTg3OTcyMTkiLCIxODc4MDU2MyIsIjE4ODU1NjQ2IiwiMTg4MTk5NTQiLCIxODc2MzkzNyIsIjE4NjI1NTYwIiwiNjA5OTMiXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIEJUTSJ9fQ==,"Opposite JNC, Industrial Layout, Koramangala 5th Block, Bangalore",The House Of Paratha,Yes,No,3.7/5,58,"080 25505318
+91 9886077960",Koramangala 5th Block,Quick Bites,Cheese Paratha,North Indian,200,Delivery,BTM
https://www.zomato.com/bangalore/davanagere-benne-dose-hsr-bangalore?context=eyJzZSI6eyJlIjpbIjE4NjI0NTAzIiwiMTgxMDc5OTYiLCIxODY1Nzc5MyIsIjU5OTk5IiwxODcyOTM4NSwiMTg2Njc2NDUiLCIxODcyMjg5MyIsIjUxMDAyIiwiMTg2NzM0MjMiLCIxODQ2ODgzNSIsIjE4NjA3MzIwIiwiMTg2Mjc2MDYiLCI1OTc5MyIsIjE4NjEwMjkxIiwiMTg5MzYwMjQiLCIxODc5NzIxOSIsIjE4NzgwNTYzIiwiMTg4NTU2NDYiLCIxODgxOTk1NCIsIjE4NzYzOTM3IiwiMTg2MjU1NjAiLCI2MDk5MyJdLCJ0IjoiRGVsaXZlcnkgUmVzdGF1cmFudHMgaW4gQlRNIn19,"1131/1, 17th Cross, 7th Sector HSR, Bangalore",Davanagere Benne Dose,Yes,No,3.9/5,106,+91 9916751528,HSR,Quick Bites,Benne Dosa,South Indian,150,Delivery,BTM
